AN03050396;1
AN03050477;2
AN04263;3
AN05040102;1
AN09010003;1
AN110.D;1
AN14145;1
AN3164;1
AN3235;1
AN3346;1
AN4131;1
AN4373;2
AR04527;1
BC2095;1
BC6077;1
BC6114;2
BF109;1
BF159;1
BF89;1
BN0018;1
BN0690;1
BN1055;1
BN1096;1
BN1223;1
BN1307;1
BN1531;1
BR00022;1
BR01040379;1
BR01040434;1
BR01040497;1
BR01050305;2
BR0111;1
BR015479;1
BR015483;1
BR020824;2
BR021319;1
BR02970;2
BR02971;6
BR03010293;1
BR03717;2
BR04020527;1
BR04113;1
BR04119;1
BR04120;1
BR04124;2
BR04129;2
BR04514;2
BR04524;1
BR05030022;1
BR05030044;1
BR05070;1
BR05113;1
BR05137;2
BR05191;1
BR05309;1
BR05397;1
BR0551;2
BR0557;2
BR0904;2
BR1059;1
BR1062;1
BR11080;1
BR14147;1
BR17260;1
BR17383;1
BR17882;1
BR17893;1
BR18529;1
BR19353;1
BR2424;1
BR2966;2
BR3434;2
BR3443;1
BR4371;1
BR4387;1
BR4403;2
BR4444;1
BR4541;1
BR4567;1
BR4572;1
BR4600;1
BR4636;1
BR4648;2
BR4654;1
BR4655;1
BR4780;2
BR4948;2
BR5013;1
BR5059;1
BR6079;1
BR6129;1
BR6898;1
BR6908;1
BR6914;2
BR7077;1
BR7123;1
BR7135;2
BR7147;1
BR7219;1
BR7235;1
BR7289;1
BR7373;1
BR7469;2
BR7490;1
BR7671;1
BR7679;1
BR7688;1
BR7713;1
BR7734;1
BR7754;1
BR7881;1
BR7910;2
BR7917;1
BR8045;1
BR8064;2
BR8068;1
BR8096;1
BR8098;1
BR8189;1
BR8240;2
BR8290;1
BR8300;1
BR8324;2
BR8368;1
BR8410;1
BR8427;1
BR8440;1
BR8458;1
BR8480;1
BR8493;1
BR8504;2
BR8511;1
BR8512;2
BR8516;1
BR8517;2
BR8522;1
BR8534;1
BR8539;2
BR8549;1
BR8573;1
BR8616;1
BR8645;1
BR8683;1
BR8711;2
BR8746;1
BR8953;1
BRCR154;1
BRCR521;1
BRCR610;1
BRCR630;1
BRCR651;1
BRCR666;1
BRCR721;1
BRCR759;1
CL014424;2
CL15521;1
CL3501;1
CL3612;2
CL3618;2
CL3680;1
CL4481;1
CL5149;2
CL5200;1
CL5225;1
CL6278;1
CL6279;2
CL6494;2
CL6590;1
CL6838;1
CL6863;1
CL6982;1
CL6989;2
CL6992;1
CL7003;1
CL7034;1
CL7035;1
CL7041;2
CL7269;2
CL7929;2
CL7931;1
CL7950;1
CL7960;1
CL8013;1
CL8065;1
CL8074;1
CL8092;1
CL8271;3
CL8330;1
CL8332;1
CL8428;1
CL8480;3
CL8555;1
CL8675;1
CL8693;2
CL8696;1
CL8785;1
CL8795;1
CL8826;1
CL8834;1
CL8849;1
CL8850;1
CL8855;1
CL8880;1
CL8983;1
CL8994;1
CL8995;1
CL9002;1
CL9033;1
CL9044;1
CL9063;1
CL9064;1
CL9082;3
CL9118;2
CL9159;1
CL9230;2
CL9277;2
CL9336;1
CL9350;1
CL9364;1
CL9380;1
CL9396;1
CL9408;2
CL9442;1
CL9482;1
CL9506;1
CL9571;1
CL9577;1
CL9582;1
CL9650;1
CL9844;1
CLCR60;1
CO-1318;1
CO-1842;2
CO01010574;1
CO01010719;1
CO01010873;1
CO01020112;1
CO01020542;2
CO01020543;1
CO01020547;2
CO02010237;1
CO02107;1
CO05010089;1
CO5675;1
CO6168;1
CO6221;1
E0002;1
E0003;1
E210301;1
E210526;3
E230328;5
E230601;2
E230816;3
E2886;4
E3917;1
E9681;3
EKCOL202;2
EKCOL271;1
EKCOL307;1
EKCOL658;2
EKCOL756;2
EKCOL819;2
EKCOL858;1
EKCOPUL548;1
EKPUL319;3
EKPUL339;1
EKPUL394;1
EKPUL637;2
EKPUL666;1
EKPUL768;1
EKPUL776;2
J89722-22;20
JBC-17423;2
JBC-17579;6
JBC-17582;2
JBC-17583;5
JBC-17665;4
JBC-18743;3
JBC-18744;1
JBC-18773;2
JBC-18789;1
JBC-18812;2
JBC-19102;1
JBC-19131;1
JBC16056;1
JBC18651;1
JBC18961;1
JBC19105;2
JBC19251;1
JBC19285;2
JHF05076;1
JHF07047;1
JHF07250;1
JHF08605;3
JHF08928;2
JHF09910;1
JHF10170;1
JHF10526;1
JHF10656;1
JHF10735;1
JHF10826;1
JHF11133;2
JHF11561;3
JHF11591;1
JHF11632;1
JHF11634;3
JHF11636;1
JHF11653;1
JHF11746;1
JHF7373;1
JHF7379;1
JHF8024;1
K00019;2
K00052;1
K00058;2
K05002;1
K05005;3
K05067;1
K05068;1
K05118;1
K05298;1
K05309;1
K10021;1
K16001;1
K18150;1
K18226;1
K18348;1
K18683;1
K18K05009;1
K18K06001;1
K18K06003;1
K20017;1
K23K01027;1
K60001;1
K80020;2
KBR18342;1
KBR4855;1
KBR4996;1
KBR5055;1
KBR5115;1
KLL-09;1
KLL-2303;1
KLL-2304;1
KLL-24;1
KLL-45;1
KX731;1
N546;2
PG2039;1
PG2050;2
PG2053;1
PL0394;1
PL7079;2
PL7153;1
PL7187;1
PL7232;1
PL7262;1
PL7300;1
PL7381;1
PL7384;1
PU01040105;1
PU03030091;1
S-1247;4
S-1521;1
S-523;1
S-550;1
SL-1904109;2
SL-220517;4
SL-34;1
TB16;1
TB30;4
TB32;1
TB35;12
TB38;4
TB40;1
TB60;2
TB65;1
TC35;1
TC38;4
TC68;4
TC85;1
TP35;3
TP40;5
TZ-231022;3
VER51991;1
VER55692;1
VER55849;1
VER57005;1
VER57011;1
VER58588;1
VER58634;1
VER59290;1
VER61994;1
VER62006;1
VER62105;1
VER62204;1
VER62217;1
VER62223;2
WN-038;1
WN-051;1
XL-190321;3
XL-25;2
